pathway,pval,padj,log2err,ES,NES,size,leadingEdge,pathway_clean,neg_log10_fdr
REACTOME_RHO_GTPASE_CYCLE,1.44839972715677e-30,1.96837522920604e-27,1.43902565267782,0.555480771480122,1.82440791696351,431,ARHGAP23;PDE5A;RND3;ACTN1;DOCK9;SRGAP2;CDC42EP1;EPHA2;AMIGO2;IQGAP1;STAM;GRB7;DST;ANKLE2;NGEF;WASF1;ARL13B;TMOD3;ARHGAP19;ARMCX3;ARAP1;BAIAP2;STK38;ABR;ARHGAP18;TIAM1;PAK2;PIK3CA;ROCK1;ARHGAP10;IQGAP3;TMPO;CAVIN1;PTK2B;TPM3;DOCK7;PKP4;CDC42EP5;ARHGAP44;ABL2;PEAK1;CDC42EP3;TPM4;BASP1;PLEKHG4;SRC;RASAL2;DLC1;PICALM;ANLN;SEMA4F;DOCK11;RTKN;DIAPH1;MYO6;ESYT1;DSP;RHOU;PIK3R1;SCRIB;PLEKHG1;ABI1;KIDINS220;DSG2;SLC4A7;PLEKHG5;FARP1;ARHGAP17;CAV1;FGD1;AKAP13;SPTAN1;ANKFY1;PARD6B;ARHGAP1;HNRNPC;ECT2;VAMP3;SRGAP3;HSP90AA1;HGS;NET1;ACTG1;DIAPH3;PLXNB1;ARHGEF18;TNFAIP1;RAC2;ARHGAP42;ARHGEF2;PHIP;CDC42BPA;CDC42;ARHGAP32;CDC42EP4;MYO9B;FMNL1;HSP90AB1;CYFIP1;STOM;NCF2;ARHGEF26;TRIO;TRIP10;MSI2;PLXND1;DBN1;WASF2;ITSN1;FERMT2;ABI2;WIPF1;NCK2;SH3PXD2A;PLXNA1;ARHGAP29;RHOA;VRK2;RAC1;NCKAP1;DOCK3;RBMX;TWF1;PLD2;RACGAP1;MTMR1;FMNL2;PLEKHG2;LBR;TUBA1B;ROCK2;LMNB1;FAM91A1;ARHGEF12;STBD1;SNAP23;SENP1;TMEM87A;ERBIN;EPSTI1;CEP97;SOWAHC;RALBP1;DOCK6;CCT6A;STMN2;GOLGA3;JAG1;FNBP1;CUL3;TJP2;RHOG;CCT2;ABCD3;GNA13;GIT1;CDC42BPB;ELMO2;ARHGAP12;RRAS2;CHN2;FAM135A;MAP3K11;CYBB;MPP7;DEPDC1B;LEMD3;ARHGAP45;WASL;KIF14;TOR1AIP1;DIAPH2;ITSN2;VANGL2;UACA;ARHGDIA;CPSF7;SPEN;SWAP70;WIPF2;WDR81;ARHGEF17;PTPN13;GRB2;DOCK4;GJA1;WWP2;ARAP2;SRRM1;CSK;PGRMC2;LMAN1;ARHGAP27;OBSCN;ALS2;CCT7;FNBP1L;OSBPL11;STIP1;USP9X;VAV2;JUP;WDR6;RAB7A;CLTC;ARHGAP30;ARHGDIB;FRS2;RAPGEF1;ARHGAP5;SH3BP1;ACTB;SHKBP1;STAM2;PKN3;SRGAP1;MYO9A;NISCH;NSFL1C;KCTD13;WHAMM;ALDH3A2;VCP;CPD;FGD4;NCKAP1L;BCR;FAM13B;WDR11;CCP110;NCF4;COPS2;LRRC1;CYFIP2;STK10;KTN1;DOCK2;RHOV;PKN2;SOS1;CDC42SE2;FAM169A;SLK;ARHGEF1;ARHGAP21;RNF20,RHO GTPase Cycle,26.705892108933
REACTOME_SIGNALING_BY_RECEPTOR_TYROSINE_KINASES,1.39296212159811e-27,9.46517761625917e-25,1.36517960216169,0.533781586155518,1.75665862709008,480,GABRB2;LAMB3;MET;RASA1;STAM;GRB7;PTPRU;ITGA3;ITGA2;NRP2;PTPRK;ARF6;MST1R;LYN;TGFA;WASF1;FYN;PTPRF;EGFR;ELK1;DNMT1;ANOS1;BAIAP2;ATP6V1B2;ERBB3;TIAM1;STAT1;PAK2;FGF2;HIF1A;SPINT1;PIK3CA;MAPKAPK3;ROCK1;FLRT3;LAMA1;PTK2B;DOCK7;HNRNPF;KL;NAB2;GGA3;PTPN12;MYC;AREG;GAB2;TEC;LAMC1;MDK;SRC;PAG1;DIAPH1;HBEGF;STAT3;PDGFC;CTNNB1;JAK3;AKT3;PIK3R1;ABI1;KIDINS220;HNRNPA1;CBL;STAT6;MAPK7;MAPKAPK2;CTNNA1;CAV1;RANBP9;MAPK13;RPS6KA3;YAP1;POLR2D;AP2A1;IGF1R;SH3GL1;SPRED2;FGF9;MAPK1;ATP6V0A2;PRDM1;HSP90AA1;FGFBP1;HGS;MUC20;ACTG1;SPHK1;ITPR2;RIT1;BDNF;ITPR3;HDAC2;SHC3;SHC1;ERBB2;ALKAL2;CDC42;RALA;EREG;ITGAV;STAT5A;IRS2;CYFIP1;ATF1;NCF2;ESR1;NAB1;RAP1B;REST;LAMA5;WASF2;PSEN1;DNM3;ABI2;STMN1;NCK2;PTPN2;RPS6KA2;CHEK1;RHOA;YWHAB;PXN;AP2M1;RAC1;NCKAP1;DOCK3;FGF20;THBS1;DLG4;TCF12;TCIRG1;NRAS;NCSTN;ADAM10;CRKL;RALB;ROCK2;ALK;FER;S100B;FGF18;NEDD4;ERBIN;RBFOX2;ADAM17;EP300;RNF41;THBS2;FAM83A;CDK5R1;SPARC;PTPRO;GAB1;COL3A1;ESRP1;RICTOR;PTBP1;APOE;IDE;GTF2F2;ALKAL1;PIK3C3;ELMO2;FGFRL1;CRK;NCOR1;NCBP2;GIPC1;PTPN1;MTOR;AP2B1;CYBB;PPP2CB;GALNT3;PTK6;TAB2;KRAS;POLR2B;APH1A;DNM2;PTPN11;RAP1A;PTK2;AHCYL1;MEF2D;MAPK14;CLTA;F3;PGR;FLRT2;PTPRS;GRB2;MAP2K1;COL5A1;TRIB1;CSK;PDGFA;LAMB1;PCSK5;BAX;HPN;FAM83D;STAT5B;VAV2;ESRP2;JUP;CREB1;NELFB;PIK3CB;NCBP1;ATP6V1A;AKT1;SOCS6;CLTC;POLR2A;ITCH;DUSP3;EPS15;FRS2;RAPGEF1;JAK2;ACTB;CUL5;STAM2;JUNB;EGR3;LAMA3;COL6A3;CALM1;BCAR1;TIAL1;AP2A2;MEF2A;DUSP7;YES1;NCKAP1L;ADAM12;PPP2R1A;SIN3A;SPRED1;NRP1;ID2;UBC;SPP1;SH2B3;NCF4;GTF2F1;CYFIP2;COL5A2;FGFR3;MKNK1;SOS1;BTC;SHB;USP8;ITGB3;PTPN3;PLCG1;BRAF;CTNND1;COL11A1;HNRNPH1;COL4A4;HNRNPM;TIA1;ATP6V1C1;NCK1,Signaling by Receptor Tyrosine Kinases,24.0238712319868
REACTOME_NEUTROPHIL_DEGRANULATION,3.71215568941962e-27,1.68160652730709e-24,1.34992572002205,0.540890989584015,1.77674523119555,438,QSOX1;CD55;CTSH;ALDH3B1;TMC6;IQGAP1;CTSC;HPSE;LGALS3;CD58;SERPINA1;ANXA2;RAB27A;ANO6;PLAUR;SLC15A4;LRG1;RAP2B;CD47;IGF2R;MVP;RAB31;GSN;ROCK1;DEGS1;SLC2A3;ALOX5;PLAU;TIMP2;CAND1;CMTM6;PKM;CAP1;CEACAM6;DIAPH1;STING1;DSP;NBEAL2;S100A11;C3;CCT8;CLEC5A;CHI3L1;TNFRSF1B;ADGRE5;SLPI;VCL;EEF1A1;IDH1;CANT1;QPCT;SPTAN1;PRSS2;PYGB;GYG1;TMEM63A;PNP;MAPK1;SIRPA;PKP1;XRCC5;HSP90AA1;SNAP25;MAN2B1;RAP2C;HGSNAT;CTSS;LCN2;ATP11B;ATG7;TMEM30A;ITGAV;VAT1;ATP11A;HSP90AB1;CYFIP1;STOM;PTAFR;CAB39;ITGAM;RAB18;RAP1B;CTSA;LAMP2;SLC44A2;RAB14;IMPDH2;PSEN1;DERA;RAB3D;FPR1;MNDA;PAFAH1B2;APAF1;FCGR2A;B4GALT1;CAPN1;PSAP;CD59;SERPINB1;ACTR2;LYZ;DYNC1H1;RHOA;RAC1;NPC2;XRCC6;EEF2;SELL;UNC13D;TCIRG1;TNFAIP6;FUCA1;NFKB1;NRAS;NCSTN;PSMD2;OSCAR;ADAM10;HMGB1;PSMD1;SLC27A2;CAT;YPEL5;STBD1;SNAP23;PYGL;CRACR2A;HEXB;AGA;VPS35L;ITGB2;FGR;MCEMP1;CRISPLD2;GDI2;IMPDH1;RHOG;TUBB;C5AR1;KCNAB2;CCT2;LTA4H;OLR1;ATP8B4;S100A9;COPB1;ARSB;DYNC1LI1;CYBB;ACLY;KCMF1;ARHGAP45;ILF2;RAB6A;SNAP29;CDK13;HLA-C;CD33;SCAMP1;ATP8A1;DDX3X;RAP1A;KPNB1;PGM1;TMBIM1;HUWE1;CXCL1;MAPK14;GOLGA7;TCN1;SIGLEC9;ANPEP;GGH;ACP3;VAPA;CD177;HLA-B;PFKL;HK3;OSTF1;HSPA8;PGM2;FCER1G;MME;PGRMC1;PSMD14;JUP;ACTR1B;PSMD7;CD53;RAB7A;CNN2;ITGAX;ADAM8;SVIP;ADGRE3;PSMD11;GLB1;S100P;LILRB3;LAMP1;PRSS3;B2M;S100A8;ACTR10;PPBP;VCP;AP2A2;GCA;MGST1;PRDX6;RETN;NCKAP1L;ARL8A;TMEM179B;C3AR1;ARPC5;PTPRC;ALDOC;PSMD12;SURF4;UBR4;GPR84;TLR2;STK10;CYB5R3;CLEC12A;FGL2;DOCK2;PSMD6;PSMA5;TUBB4B;LAIR1;GLIPR1;FCN1;FPR2;CLEC4D;DNASE1L1;FAF2;HSPA1B;C6orf120;PGAM1;RAB5B;CD300A;SLC11A1;ARSA;PADI2;PRKCD;CHIT1;PSMC2;TYROBP;HRNR;CD93;MMP9;DYNLL1;PDXK;PLEKHO2;VAMP8;RNASE2;PTPN6;CD63;HSPA6;MANBA;IST1;PLAC8;DSN1;VNN1;CTSD;TOLLIP;AP1M1;PRDX4;CSTB;AZU1;AMPD3;ENPP4;LPCAT1,Neutrophil Degranulation,23.7742756155594
REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS,2.69112177634367e-22,9.14308623512762e-20,1.22105375677186,0.524051287870201,1.72061808524988,423,TGFBR1;MET;MAMLD1;PAPSS1;MSN;IQGAP1;LYN;TGFA;FYN;ATIC;EGFR;DNMT1;ERBB3;STAT1;SPRED3;FGF2;PIK3CA;LMNA;BCL2L1;FZD6;TPM3;KL;NOX4;MAML2;TPM4;PTPN12;MYC;MCL1;AREG;GAB2;SRC;LMO7;HBEGF;STAT3;STRN;CTNNB1;AKT3;PIK3R1;MPRIP;CBL;VCL;MYH9;MIB1;GSK3B;POLR2D;MAML1;SPRED2;FGF9;MAPK1;AXIN1;HSP90AA1;KIF5B;CNTRL;AGO2;ACTG1;HIP1;RAC2;NPM1;CNKSR2;BDNF;NEURL1;HDAC2;SHC1;ERBB2;CSNK1A1;TNKS;HEY2;ATG7;EREG;STAT5A;IRS2;RNF213;ESR1;KDM7A;ETV6;RAP1B;FXR1;PIK3CD;PSEN1;DUSP8;TP53;PPFIBP1;FOXO3;SMAD3;YWHAB;TGFB1;TLN1;RAC1;FGF20;SNW1;NRAS;NCSTN;PSMD2;ADAM10;PPP1CB;PSMD1;ALK;FGF18;PORCN;DKK2;ERBIN;AGO4;ADAM17;EP300;FAM131B;TNKS2;AKAP9;TPR;CAMK2D;TENT4A;JAG1;GAB1;PRKAR1A;MOV10;ESRP1;RHOG;RICTOR;GTF2F2;NCOR2;RBPJ;BAG4;NCOR1;NCBP2;MTOR;MAP3K11;TBL1XR1;PPP2CB;CD86;PSMC6;CPSF6;GCC2;KRAS;POLR2B;APH1A;SHOC2;EML4;HEYL;PTPN11;RAP1A;PPP2R5E;CUL1;NF1;FGFR1OP2;TRIP11;DHH;DCTN1;GRB2;LRRFIP1;MAP2K1;CSK;PDGFA;PSMC1;TYK2;CREBBP;PSMD14;MECP2;CDKN1A;STAT5B;FIP1L1;CREB1;RANBP2;PSMD7;AGO1;PIK3CB;BIRC6;FOXM1;NCBP1;RAF1;AKT1;CLTC;POLR2A;CEBPB;PIK3R5;PSMD11;CHUK;ARRB2;TRAK1;ZC3HAV1;FRS2;HDAC7;JAK2;NEURL1B;DUSP16;ACTB;FOXO4;JUNB;CALM1;LRP5;KREMEN2;VCP;AGGF1;DUSP7;YES1;BCR;BCL2A1;BRAP;GOLGB1;PPP2R1A;PSMB2;CTBP2;SPRED1;PTEN;HDAC6;UBC;AMER1;PSMD12;QKI;PPM1B;GTF2F1;MAML3;CTBP1;ARAF;KANK1;FGFR3;SOS1;BTC;PSMD6;PSMA5;SQSTM1;ITGB3;PLCG1;BRAF;BCL2L11;WDR48;TBL1X;RB1;PSMD8;KREMEN1;CNKSR1;MRAS;KIAA1549;AGO3;SMAD4;MAPK9;PSMC2;TCF7L2;TFG;VAV1;MDM2;ZMYM2;CDK8;PTPN6;CD80;NTF3;JAG2;CCNB1;POLR2E;PPP2R5C;PPP2R1B;MYO18A;PIK3R6;SMAD2;PSMA4;PDPK1;AGTRAP;SKP1;NTRK2;CLCN6;PSMA3;PSMD3;AP3B1;FGF1;POLR2C;SND1;BIN2;CLIP1;PIM1,"Diseases of Signal Transduction by Growth
Factor Receptors and Second Messengers",19.0389071840642
REACTOME_SIGNALING_BY_INTERLEUKINS,3.81279525622954e-22,1.03631775064319e-19,1.22105375677186,0.526599638502266,1.72712693499323,409,IL1RAP;ICAM1;ANXA1;NOD1;PELI1;MSN;TNFRSF1A;OSMR;LYN;FYN;ANXA2;RIPK2;ELK1;IL4R;PTPN14;STAT1;PAK2;FGF2;HIF1A;IL13RA1;PIK3CA;CSF2;MAPKAPK3;BCL2L1;MTAP;IRAK2;PTGS2;PTK2B;HNRNPF;ALOX5;LIF;CLCF1;TIMP1;PTPN12;MYC;MCL1;MYD88;GAB2;TEC;CRLF2;JAK1;YWHAZ;STAT3;CXCL2;RELA;JAK3;CXCL8;RHOU;SMARCA4;PIK3R1;STX3;IL1RN;TNFRSF1B;CRLF1;CBL;STAT6;MAPK7;MAPKAPK2;IL36RN;MUC1;CASP8;CASP3;CCR1;EBI3;IL1RL1;MAP3K7;RPS6KA3;MAPK1;CAPZA1;IL23A;HSP90AA1;MAP3K3;IL6ST;SNAP25;IL1R1;STAT4;SHC1;SOCS5;LCN2;NFKB2;CDC42;RALA;STAT5A;IRS2;ATF1;STAT2;PTAFR;ITGAM;RAP1B;USP14;PIK3CD;LAMA5;TP53;FPR1;CCL20;FOXO3;PTPN2;RPS6KA2;N4BP1;SMAD3;IL18R1;TGFB1;IL1R2;IKBIP;NFKB1;IL1RL2;PSMD2;INPP5D;TCP1;CTF1;HMGB1;IL2RA;MAP2K7;PSMD1;CRKL;S100B;LMNB1;MAP2K4;TBK1;IFNLR1;RPLP0;S1PR1;BCL6;FBXW11;ITGB2;IL17RA;IL27RA;LCP1;CSF1;GATA3;TAB3;HNRNPDL;CCL22;CSF2RB;CNTF;CRK;MAP2K3;PPP2CB;CD86;HCK;PSMC6;IL2RB;TAB2;IL6R;PITPNA;HMOX1;IL18;CSF2RA;PTPN11;CUL1;TXLNA;CXCL1;MAPK14;PTPN13;CSF1R;GRB2;MAP2K1;HSPA8;MMP2;OSM;PSMC1;TYK2;PSMD14;CDKN1A;STAT5B;CREB1;PSMD7;IL7;APP;PIK3CB;CNN2;IL7R;ITGAX;IL15RA;AKT1;ALPK1;PSMD11;CHUK;IRAK4;DUSP3;RAPGEF1;IL6;JAK2;CD4;NOD2;JUNB;VAMP7;SERPINB2;SOCS3;MEF2A;DUSP7;PTPN5;YES1;PTPN23;PPP2R1A;PSMB2;NLRC5;UBC;PSMD12;USP18;HNRNPA2B1;BTRC;F13A1;LGALS9;IL17RB;SOS1;PSMD6;TAB1;PSMA5;SQSTM1;SOD2;STX4;CCL2;IL11;IL10RB;PSMD8;AGER;NLRX1;UBE2N;IL22RA2;BIRC5;IL17RE;MAPK9;PSMC2;IL1A;POU2F1;VCAM1;PDCD4;CFL1,Signaling by Interleukins,18.9845070629375
REACTOME_M_PHASE,3.46557473765524e-19,7.84952678078912e-17,1.13308993200902,0.520549935872428,1.70286832711135,369,RCC2;ANKLE2;TUBB6;NDEL1;DYNC1I2;LMNA;SEH1L;TMPO;TUBA1A;PLK4;ZWILCH;UBE2D1;RCC1;KIF23;CDK5RAP2;KIF18A;LPIN2;ERCC6L;NDE1;KNTC1;NUP188;CSNK1E;UBE2I;KIF2A;CKAP5;YWHAG;CENPH;CC2D1B;CNEP1R1;NCAPG2;MAPK1;KNL1;ANAPC1;HSP90AA1;CEP76;CNTRL;SMC4;PCM1;ZW10;CENPI;NUP205;HAUS6;SMC2;ALMS1;SET;NUP98;HAUS2;PDS5A;NDC1;SPAST;CHMP4C;PHF8;BUB1;DYNC1H1;VRK2;TUBB3;NEDD1;NUP107;NEK7;TUBA1C;CEP41;CENPK;SGO2;PDS5B;PSMD2;SMC3;GORASP2;RANGAP1;LBR;PSMD1;TUBA1B;LMNB1;NCAPH;CENPF;CENPL;ARPP19;NUP62;VRK1;RAN;HAUS4;CENPN;AKAP9;UBE2E1;MZT1;TPR;TUBB;MAD2L1;MAU2;PPP2R2A;CDCA5;NCAPD2;BUB1B;CHMP3;NUMA1;NUP54;CENPP;CEP135;BUB3;CDCA8;TAOK1;CLASP1;DYNC1LI1;POM121C;CEP192;LEMD3;PPP2CB;PSMC6;TUBA4A;STAG1;XPO1;NUP85;NUP133;STAG2;NUP43;CENPQ;CEP164;CSNK1D;NUP58;EML4;PPP2R5E;KPNB1;CSNK2A1;PCNT;NEK6;TUBGCP4;WAPL;TUBGCP3;DCTN1;NCAPG;ODF2;NUP155;NUP93;CSNK2A2;CEP63;MASTL;LPIN1;PSMC1;PSMD14;KIF20A;NUF2;CDC16;RANBP2;PSMD7;RAD21;MCPH1;NEK2;SMC1A;CENPE;NUP160;PSMD11;CEP57;NDC80;BLZF1;NIPBL;SGO1;NUP153;FBXO5;AHCTF1;CCNB2;HAUS5;UBE2C;HAUS1;RPS27;CEP78;SFI1;SPC24;H3-3A;PPP2R1A;PSMB2;AURKB;CHMP2B;KIF2C;UBC;ESPL1;PSMD12;NUP35;CCP110;PAFAH1B1;ACTR1A;GOLGA2;CENPU;DYNC1LI2;H3-3B;NCAPD3;POM121;CLASP2;PSMD6;PSMA5;TUBB4B;CENPA;CHMP6;NUP214;SKA1;NSL1;CHMP7;SPC25;RB1;PSMD8;NME7;TUBB2A;BIRC5;USO1;PSMC2;NUP37;CENPO;HAUS3;CENPC;PRKAR2B;DYNLL1;TUBGCP6;NUP50;CDK1;IST1;CDC27;DSN1;CCNB1;PLK1;PPP2R5C;PPP2R1B;SPDL1;PSMA4;CTDNEP1;PSMA3;PSMD3;SEC13;CLIP1;H2AX;OFD1;LEMD2;PPP2R5D;RAB2A;PSMA7;ANAPC4;DCTN2;TNPO1;NUP42;CDC23;NCAPH2;MAPRE1;ZWINT;ADRM1;YWHAE;BANF1;PRKACA;PSMD13;CEP250;RAB1B;PPP2CA;NUP88;PPP2R5A;CENPM;ANAPC5;PSMA6,m Phase,16.1051565244887
REACTOME_CELL_CYCLE_CHECKPOINTS,2.81373534134324e-18,5.46266618412208e-16,1.10533657731401,0.544751941959831,1.76562124921129,276,RCC2;PLK3;CCNA1;MCM4;RBBP8;NDEL1;DYNC1I2;SEH1L;ZWILCH;SFN;UBE2D1;YWHAH;MCM6;KIF18A;YWHAZ;ERCC6L;NDE1;KNTC1;CDK2;MCM5;CSNK1E;KIF2A;MCM2;CKAP5;YWHAG;CENPH;GSK3B;RFC3;RMI2;KNL1;ANAPC1;MCM3;CDC7;CHEK2;CSNK1A1;MCM7;ZW10;CENPI;RHNO1;WRN;NUP98;WEE1;TP53;ORC1;NBN;TOPBP1;BARD1;CHEK1;BUB1;DYNC1H1;YWHAB;BLM;RAD1;NUP107;CENPK;SGO2;PSMD2;RANGAP1;PSMD1;RNF168;BRIP1;CENPF;CENPL;MRE11;CLSPN;YWHAQ;DBF4;FBXW11;CENPN;RFC4;PKMYT1;UBE2E1;ATM;MAD2L1;MCM10;ABRAXAS1;PHF20;CCNA2;ORC6;BUB1B;CENPP;BUB3;CDCA8;TAOK1;CLASP1;DYNC1LI1;CCNE2;PPP2CB;PSMC6;CDC45;XPO1;NUP85;NUP133;RFC2;ORC3;RPA1;NUP43;RAD50;CENPQ;UIMC1;TP53BP1;PPP2R5E;CUL1;GTSE1;MAPK14;EXO1;PSMC1;PSMD14;CDKN1A;NUF2;CDC16;BABAM2;RANBP2;PSMD7;COP1;CENPE;NUP160;PSMD11;NDC80;RMI1;SGO1;CDC6;AHCTF1;CCNB2;UBE2C;TOP3A;RPS27;SPC24;PPP2R1A;PSMB2;AURKB;KIF2C;HUS1;UBC;PSMD12;CDKN2A;PAFAH1B1;HERC2;CENPU;BTRC;DYNC1LI2;CLASP2;PSMD6;PSMA5;CENPA;BRCC3;RAD9B;SKA1;NSL1;PIAS4;SPC25;PSMD8;ATR;KAT5;UBE2N;ORC4;BIRC5;PSMC2;NUP37;CENPO;CENPC;MDM2;DYNLL1;CDK1;CDC27;DSN1;CCNB1;PLK1;PPP2R5C;PPP2R1B;RPA2;SPDL1;UBE2V2;PSMA4;DNA2;SKP1;PSMA3;PSMD3;SEC13;CLIP1;RAD17;H2AX;MDM4;PPP2R5D;PSMA7;MDC1;ANAPC4;CDC23;MAPRE1;ZWINT;ADRM1;CDC25C;YWHAE;PSMD13;CDKN1B;RNF8;PPP2CA;MCM8;PPP2R5A;CENPM;ANAPC5;PSMA6;PCBP4;CCNE1;PPP1CC;ORC2;ITGB3BP;PSMB5,Cell Cycle Checkpoints,15.262595337802
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_TP53,8.8719394014122e-18,1.5071207058149e-15,1.0864405425825,0.518361057016671,1.69353128284771,348,BID;TNFRSF10A;FAS;PLK3;GATAD2A;PERP;CCNA1;TNFRSF10B;RBBP8;FANCD2;PMAIP1;GLS;TP53BP2;SFN;YWHAH;MEAF6;YWHAZ;CDK7;GADD45A;AKT3;CDK2;PPP1R13L;DDB2;RABGGTA;FANCI;DYRK2;YWHAG;RFC3;POLR2D;RMI2;ELL;PRDM1;RABGGTB;PIP4K2A;HIPK2;AGO2;NPM1;HDAC2;MSH2;CHEK2;SUPT16H;RHNO1;WRN;TP63;MTA2;TP53;CARM1;APAF1;TNFRSF10D;NBN;CNOT6;TOPBP1;BARD1;CHEK1;TP53RK;YWHAB;TNKS1BP1;BLM;RAD1;CNOT8;CNOT6L;PLK2;E2F7;BRIP1;MRE11;CASP6;KAT6A;BBC3;AGO4;TAF15;EP300;YWHAQ;RNF34;GATAD2B;CCNH;BCL6;CDK5R1;RRAGC;RFC4;JMY;BRPF3;PCNA;MOV10;TP53I3;TP53INP1;ATM;CHM;SLC38A9;RICTOR;DDIT4;GTF2F2;PHF20;CCNA2;RHEB;ERCC3;GTF2H3;TAF1;CNOT10;CNOT11;CDK12;MTOR;NELFA;CCNE2;TNFRSF10C;PPP2CB;RBBP4;PML;NLRC4;RFC2;PIP4K2B;CCNG1;POLR2B;RPA1;RAD50;CASP2;CDK13;CCNK;SETD9;CCNT1;CSNK2A1;BRD7;MAPK14;RBBP7;TAF4;NOC2L;CCNT2;EXO1;BNIP3L;RBL2;CSNK2A2;SUPT5H;TPX2;BAX;CREBBP;PRELID3A;CDKN1A;BRD1;E2F8;TAF7;TAF12;CNOT7;AGO1;NELFB;MAPKAPK5;TAF9B;AKT1;EHMT2;POLR2A;TAF6;RMI1;SESN3;CDK9;RBL1;CNOT1;SSRP1;NDRG1;PIP4P1;TAF2;CNOT2;TAF13;TOP3A;PRKAA1;HIPK1;GLS2;PIP4K2C;RRM2B;PPP2R1A;AURKB;HUS1;PTEN;GSR;UBC;CDKN2A;RRAGB;TAF3;GTF2F1;CASP10;PRKAB1;TBP;SMYD2;TNRC6B;TAF9;TIGAR;RAD9B;RPTOR;TCEA1;ATR;KAT5;TP73;PRMT5;AGO3;BIRC5;USP7;ELOC;PRMT1;MDM2;E2F4;ARID3A;E2F1;CNOT9;COX7A2L;MNAT1;CDK1;RRAGA;TAF5;PLAGL1;SESN2;CCNB1;POLR2E;CNOT3;PPP2R5C;PPP2R1B;PRKAG1;RPA2;CTDP1;PDPK1;TFDP1;STK11;DNA2;BTG2;EHMT1;TFDP2;POLR2C;RAD17;ING2;RFFL;MDM4;BRPF1,Transcriptional Regulation by TP53,14.8218519634982
REACTOME_INTERFERON_SIGNALING,1.94999268810882e-17,2.94448895904432e-15,1.07686819261983,0.54868275073691,1.77555431954236,259,ICAM1;FLNA;IFIT5;TUBB6;IRF5;STAT1;SEH1L;IFNGR1;TUBA1A;SFN;SP100;JAK1;TRIM14;KPNA2;STAT3;NUP188;FANCE;TRIM35;OAS3;IFIT2;UBE2I;TRIM38;TRIM22;GBP2;MAPK1;KPNA1;GBP3;ADAR;TRIM29;ACTG1;SPHK1;NPM1;IFIH1;EIF4G1;HLA-G;NUP205;TRIM21;STAT2;IFIT3;PTAFR;SAMHD1;ARIH1;NUP98;ABCE1;RSAD2;NDC1;TP53;PTPN2;TUBB3;NUP107;EIF4A2;TUBA1C;EIF4A3;HERC5;IFNAR1;EIF2S2;IFNGR2;TRIM46;UBE2L6;TUBA1B;BECN1;EIF2AK2;NEDD4;NUP62;FANCA;TRIM17;EIF4E3;IFNAR2;UBE2E1;TPR;CAMK2D;ILF3;ATF6;EIF2S3;PSMB8;DHX9;NUP54;HLA-H;PTPN1;POM121C;PPP2CB;FANCM;TUBA4A;PML;NUP85;NUP133;NUP43;PRKRA;ILF2;HLA-DRA;HLA-C;HLA-DQB2;NUP58;HLA-DQA1;PTPN11;KPNB1;TRIM8;HLA-B;NUP155;NUP93;HSPA8;KPNA4;MX2;IFNA1;TYK2;RANBP2;RAF1;EIF4G2;KPNA3;IFI44;MX1;NUP160;PDE12;TRIM62;OASL;CHUK;HLA-DRB1;FLNB;NUP153;B2M;OAS1;JAK2;ACTB;SOCS3;TRIM5;FANCL;PPP2R1A;HLA-DPA1;HLA-DRB5;FKBP5;CIITA;FAAP24;UBC;NUP35;USP18;HLA-DQB1;PPM1B;IRF2;IFIT1;IRF6;POM121;TUBB4B;EIF2S1;HLA-A;IFITM1;NUP214;PLCG1;EIF4A1;HSPA1B;IP6K2;OAS2;TUBB2A;NCK1;UBE2N;FNTA;TRIM26;YBX1;PRKCD;IRF7;NUP37;VCAM1;HLA-E;PIAS1;IRF3;IKBKB;IKBKG;FURIN;PTPN6;HLA-DQA2;NUP50;CDK1;IRF9;UBA7;PPP2R1B;RNASEL;IRF8;XAF1,Interferon Signaling,14.5309900698161
